Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,MonthName,Day,WeekOfYear,IsWeekend,SalesPerCustomer,PromoStatus,HolidayStatus,CompetitionGroup
420,4,2015-03-05,4587,455,1,1.0,0,0.0,Type D,Extended,250.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,March,5,10,0,10.081318681318681,Promo,Non-Holiday,Very Near
149,2,2015-07-21,4309,426,1,0.0,0,0.0,Type D,Basic,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,July,21,30,0,10.115023474178404,No Promo,Non-Holiday,Near
1093,2,2015-03-24,6649,732,1,0.0,0,0.0,Type C,Extended,10450.0,6.0,2009.0,0,0.0,0.0,None,2015,3,March,24,13,0,9.083333333333334,No Promo,Non-Holiday,Far
682,7,2015-02-15,8163,1414,1,0.0,0,0.0,Type B,Basic,150.0,9.0,2006.0,0,0.0,0.0,None,2015,2,February,15,7,1,5.772984441301273,No Promo,Non-Holiday,Very Near
496,4,2015-07-23,5820,677,1,0.0,0,1.0,Type D,Extended,2780.0,6.0,2015.0,0,0.0,0.0,None,2015,7,July,23,30,0,8.596750369276219,No Promo,Non-Holiday,Near
219,2,2015-06-23,2824,360,1,0.0,0,0.0,Type A,Basic,1640.0,2.0,2013.0,0,0.0,0.0,None,2015,6,June,23,26,0,7.844444444444444,No Promo,Non-Holiday,Near
508,4,2015-02-05,7162,727,1,1.0,0.0,0.0,Type A,Extended,1280.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,February,5,6,0,9.851444291609354,Promo,Holiday,Near
797,3,2015-07-08,4318,427,1,0.0,0,0.0,Type A,Basic,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,8,28,0,10.112412177985949,No Promo,Non-Holiday,Near
804,6,2015-04-18,5992,533,1,0.0,0,0.0,Type C,Extended,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,April,18,16,1,11.242026266416511,No Promo,Non-Holiday,Near
316,5,2015-01-16,11299,990,1,1.0,0.0,0.0,Type D,Basic,9000.0,8.0,2001.0,0,0.0,0.0,None,2015,1,January,16,3,0,11.413131313131313,Promo,Holiday,Moderate
369,1,2015-07-06,5760,550,1,0.0,0,0.0,Type D,Extended,5870.0,4.0,2014.0,0,0.0,0.0,None,2015,7,July,6,28,0,10.472727272727273,No Promo,Non-Holiday,Moderate
383,1,2015-03-30,22557,2448,1,1.0,0,1.0,Type A,Extended,350.0,0.0,0.0,0,0.0,0.0,None,2015,3,March,30,14,0,9.214460784313726,Promo,Non-Holiday,Very Near
669,2,2015-05-05,4864,364,1,1.0,0,0.0,Type D,Basic,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,May,5,19,0,13.362637362637363,Promo,Non-Holiday,Far
754,1,2015-06-08,6936,854,1,0.0,0,0.0,Type C,Extended,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,June,8,24,0,8.121779859484777,No Promo,Non-Holiday,Very Near
648,4,2015-01-29,7883,645,1,1.0,0.0,0.0,Type D,Basic,2130.0,12.0,2008.0,0,0.0,0.0,None,2015,1,January,29,5,0,12.22170542635659,Promo,Holiday,Near
886,1,2015-07-20,5914,589,1,0.0,0,1.0,Type A,Extended,12430.0,10.0,2004.0,0,0.0,0.0,None,2015,7,July,20,30,0,10.040747028862478,No Promo,Non-Holiday,Far
1106,1,2015-04-20,4903,609,1,0.0,0,0.0,Type A,Extended,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,April,20,17,0,8.050903119868638,No Promo,Non-Holiday,Moderate
963,4,2015-07-02,13045,1196,1,1.0,0,0.0,Type A,Extended,23620.0,11.0,2013.0,0,0.0,0.0,None,2015,7,July,2,27,0,10.907190635451505,Promo,Non-Holiday,
301,4,2015-07-23,4545,488,1,0.0,0,1.0,Type A,Extended,4510.0,3.0,2015.0,0,0.0,0.0,None,2015,7,July,23,30,0,9.313524590163935,No Promo,Non-Holiday,Near
597,6,2015-07-04,3766,577,1,0.0,0,0.0,Type A,Basic,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,July,4,27,1,6.52686308492201,No Promo,Non-Holiday,Very Near
591,3,2015-05-20,5997,485,1,1.0,0,0.0,Type A,Extended,3340.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,5,May,20,21,0,12.364948453608248,Promo,Non-Holiday,Near
327,1,2015-05-04,10451,1176,1,1.0,0,0.0,Type C,Extended,1390.0,12.0,2004.0,0,0.0,0.0,None,2015,5,May,4,19,0,8.886904761904763,Promo,Non-Holiday,Near
519,3,2015-03-25,4184,458,1,0.0,0,0.0,Type C,Extended,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,March,25,13,0,9.135371179039302,No Promo,Non-Holiday,Near
875,4,2015-04-30,8513,677,1,1.0,0,0.0,Type D,Basic,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,4,April,30,18,0,12.574593796159528,Promo,Non-Holiday,Moderate
1019,3,2015-05-27,6522,599,1,0.0,0,1.0,Type D,Extended,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,5,May,27,22,0,10.888146911519199,No Promo,Non-Holiday,Near
1082,2,2015-06-23,6125,885,1,0.0,0,0.0,Type C,Basic,440.0,4.0,2002.0,0,0.0,0.0,None,2015,6,June,23,26,0,6.9209039548022595,No Promo,Non-Holiday,Very Near
509,2,2015-02-24,4800,447,1,0.0,0,0.0,Type A,Basic,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,February,24,9,0,10.738255033557047,No Promo,Non-Holiday,Near
358,6,2015-06-06,10058,1070,1,0.0,0,0.0,Type A,Basic,2890.0,10.0,2003.0,0,0.0,0.0,None,2015,6,June,6,23,1,9.4,No Promo,Non-Holiday,Near
834,6,2015-07-11,4056,411,1,0.0,0,0.0,Type A,Basic,3470.0,3.0,2012.0,0,0.0,0.0,None,2015,7,July,11,28,1,9.86861313868613,No Promo,Non-Holiday,Near
302,6,2015-02-28,4899,437,1,0.0,0,0.0,Type D,Extended,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,February,28,9,1,11.210526315789474,No Promo,Non-Holiday,Near
507,5,2015-05-29,9592,747,1,0.0,0,0.0,Type A,Extended,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,May,29,22,0,12.840696117804551,No Promo,Non-Holiday,Moderate
1030,5,2015-07-31,5082,414,1,1.0,0,1.0,Type A,Basic,36410.0,4.0,2008.0,0,0.0,0.0,None,2015,7,July,31,31,0,12.27536231884058,Promo,Non-Holiday,
303,5,2015-01-16,6664,751,1,1.0,0.0,0.0,Type A,Basic,15430.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,1,January,16,3,0,8.873501997336884,Promo,Holiday,Far
44,3,2015-06-10,4594,572,1,0.0,0,0.0,Type A,Basic,540.0,6.0,2011.0,0,0.0,0.0,None,2015,6,June,10,24,0,8.031468531468532,No Promo,Non-Holiday,Very Near
564,5,2015-06-26,5503,524,1,0.0,0,0.0,Type D,Extended,6540.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,June,26,26,0,10.501908396946565,No Promo,Non-Holiday,Moderate
187,6,2015-07-18,4897,552,1,0.0,0,0.0,Type A,Extended,19360.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,18,29,1,8.871376811594203,No Promo,Non-Holiday,Far
311,1,2015-07-06,6254,846,1,0.0,0,0.0,Type A,Extended,680.0,7.0,2005.0,0,0.0,0.0,None,2015,7,July,6,28,0,7.392434988179669,No Promo,Non-Holiday,Very Near
57,3,2015-03-04,9226,881,1,1.0,0,0.0,Type D,Extended,420.0,6.0,2014.0,0,0.0,0.0,None,2015,3,March,4,10,0,10.472190692395007,Promo,Non-Holiday,Very Near
980,1,2015-04-13,10582,690,1,1.0,0,0.0,Type A,Basic,4420.0,9.0,2005.0,0,0.0,0.0,None,2015,4,April,13,16,0,15.336231884057971,Promo,Non-Holiday,Near
477,3,2015-02-11,4809,383,1,0.0,0,0.0,Type D,Basic,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct",2015,2,February,11,7,0,12.556135770234986,No Promo,Non-Holiday,Very Near
555,6,2015-06-27,4664,406,1,0.0,0,0.0,Type D,Basic,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,June,27,26,1,11.48768472906404,No Promo,Non-Holiday,Near
450,5,2015-07-31,10830,1096,1,1.0,0,1.0,Type C,Basic,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,July,31,31,0,9.88138686131387,Promo,Non-Holiday,Moderate
254,4,2015-01-29,2302,204,1,1.0,0.0,0.0,Type D,Basic,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",2015,1,January,29,5,0,11.284313725490197,Promo,Holiday,Very Near
850,5,2015-07-17,5277,577,1,1.0,0,1.0,Type D,Basic,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,July,17,29,0,9.145580589254767,Promo,Non-Holiday,Near
52,1,2015-01-12,8629,517,1,1.0,0.0,0.0,Type D,Extended,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,1,January,12,3,0,16.690522243713733,Promo,Holiday,Very Near
197,6,2015-04-04,8675,1068,1,0.0,0,0.0,Type C,Basic,4210.0,3.0,2015.0,0,0.0,0.0,None,2015,4,April,4,14,1,8.122659176029963,No Promo,Non-Holiday,Near
736,6,2015-03-14,6583,583,1,0.0,0,0.0,Type C,Extended,1650.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,March,14,11,1,11.291595197255575,No Promo,Non-Holiday,Near
397,1,2015-04-20,4867,694,1,0.0,0,0.0,Type A,Extended,130.0,0.0,0.0,1,27.0,2013.0,"Feb,May,Aug,Nov",2015,4,April,20,17,0,7.012968299711815,No Promo,Non-Holiday,Very Near
1022,1,2015-06-01,14547,1256,1,1.0,0,0.0,Type A,Extended,1520.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,1,23,0,11.582006369426752,Promo,Non-Holiday,Near
624,6,2015-07-11,3931,412,1,0.0,0,0.0,Type A,Extended,6920.0,9.0,2011.0,0,0.0,0.0,None,2015,7,July,11,28,1,9.54126213592233,No Promo,Non-Holiday,Moderate
1056,3,2015-05-20,4660,426,1,1.0,0,0.0,Type D,Extended,5350.0,0.0,0.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,May,20,21,0,10.938967136150234,Promo,Non-Holiday,Moderate
347,3,2015-03-04,4370,348,1,1.0,0,0.0,Type D,Extended,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,March,4,10,0,12.557471264367816,Promo,Non-Holiday,Moderate
287,4,2015-03-19,7817,766,1,1.0,0,0.0,Type C,Basic,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,March,19,12,0,10.204960835509139,Promo,Non-Holiday,Near
70,1,2015-02-09,4715,580,1,0.0,0,0.0,Type C,Extended,4840.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,9,7,0,8.129310344827585,No Promo,Non-Holiday,Near
363,3,2015-02-25,5893,835,1,0.0,0,0.0,Type A,Basic,250.0,9.0,2009.0,0,0.0,0.0,None,2015,2,February,25,9,0,7.0574850299401195,No Promo,Non-Holiday,Very Near
935,4,2015-07-09,5373,645,1,0.0,0,0.0,Type A,Extended,22350.0,6.0,2010.0,0,0.0,0.0,None,2015,7,July,9,28,0,8.330232558139535,No Promo,Non-Holiday,
682,6,2015-07-11,7926,1453,1,0.0,0,0.0,Type B,Basic,150.0,9.0,2006.0,0,0.0,0.0,None,2015,7,July,11,28,1,5.454920853406745,No Promo,Non-Holiday,Very Near
838,3,2015-06-17,9236,850,1,1.0,0,0.0,Type D,Extended,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,June,17,25,0,10.865882352941176,Promo,Non-Holiday,Moderate
28,5,2015-01-30,5184,564,1,1.0,0.0,0.0,Type A,Basic,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,January,30,5,0,9.191489361702128,Promo,Holiday,Near
1062,5,2015-07-03,6267,550,1,1.0,0,0.0,Type D,Basic,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",2015,7,July,3,27,0,11.394545454545455,Promo,Non-Holiday,Very Near
83,6,2015-06-13,3727,279,1,0.0,0,0.0,Type A,Basic,2710.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,13,24,1,13.3584229390681,No Promo,Non-Holiday,Near
1088,5,2015-06-19,5831,497,1,1.0,0,0.0,Type A,Basic,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,June,19,25,0,11.732394366197184,Promo,Non-Holiday,Near
17,3,2015-04-29,8253,941,1,1.0,0,0.0,Type A,Basic,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct",2015,4,April,29,18,0,8.770456960680127,Promo,Non-Holiday,Very Near
202,4,2015-04-23,4845,454,1,0.0,0,0.0,Type D,Extended,5140.0,5.0,2010.0,0,0.0,0.0,None,2015,4,April,23,17,0,10.67180616740088,No Promo,Non-Holiday,Moderate
439,3,2015-06-24,6064,772,1,0.0,0,0.0,Type A,Basic,1350.0,9.0,2009.0,0,0.0,0.0,None,2015,6,June,24,26,0,7.8549222797927465,No Promo,Non-Holiday,Near
92,3,2015-01-21,4268,418,1,0.0,0.0,0.0,Type C,Basic,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,January,21,4,0,10.210526315789474,No Promo,Holiday,Very Near
117,5,2015-07-31,4487,507,1,1.0,0,1.0,Type A,Basic,3450.0,9.0,2011.0,0,0.0,0.0,None,2015,7,July,31,31,0,8.850098619329389,Promo,Non-Holiday,Near
1102,3,2015-07-01,7470,733,1,1.0,0,0.0,Type A,Basic,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,1,27,0,10.19099590723056,Promo,Non-Holiday,Very Near
1052,5,2015-01-30,10450,925,1,1.0,0.0,0.0,Type A,Extended,5080.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,January,30,5,0,11.297297297297296,Promo,Holiday,Moderate
793,2,2015-05-26,4293,431,1,0.0,0,1.0,Type D,Basic,2710.0,7.0,2006.0,0,0.0,0.0,None,2015,5,May,26,22,0,9.960556844547563,No Promo,Non-Holiday,Near
28,1,2015-06-22,3516,453,1,0.0,0,0.0,Type A,Basic,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,June,22,26,0,7.76158940397351,No Promo,Non-Holiday,Near
159,6,2015-06-27,6011,603,1,0.0,0,0.0,Type D,Basic,8530.0,3.0,2013.0,0,0.0,0.0,None,2015,6,June,27,26,1,9.96849087893864,No Promo,Non-Holiday,Moderate
768,5,2015-07-31,19274,1713,1,1.0,0,1.0,Type A,Extended,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,7,July,31,31,0,11.251605370694687,Promo,Non-Holiday,Near
378,5,2015-03-13,5685,880,1,0.0,0,0.0,Type A,Extended,2140.0,8.0,2012.0,0,0.0,0.0,None,2015,3,March,13,11,0,6.4602272727272725,No Promo,Non-Holiday,Near
1080,5,2015-07-24,9691,836,1,0.0,0,0.0,Type A,Basic,2410.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,24,30,0,11.592105263157896,No Promo,Non-Holiday,Near
184,6,2015-07-04,5130,453,1,0.0,0,0.0,Type D,Extended,3560.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,4,27,1,11.324503311258278,No Promo,Non-Holiday,Near
557,1,2015-07-06,4133,625,1,0.0,0,1.0,Type A,Basic,250.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,6,28,0,6.6128,No Promo,Non-Holiday,Very Near
124,1,2015-02-23,4343,517,1,0.0,0,0.0,Type A,Basic,1410.0,4.0,2003.0,0,0.0,0.0,None,2015,2,February,23,9,0,8.400386847195358,No Promo,Non-Holiday,Near
838,3,2015-07-15,9362,882,1,1.0,0,1.0,Type D,Extended,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,July,15,29,0,10.61451247165533,Promo,Non-Holiday,Moderate
529,2,2015-03-31,10942,828,1,1.0,0,0.0,Type D,Extended,12920.0,9.0,2012.0,0,0.0,0.0,None,2015,3,March,31,14,0,13.214975845410628,Promo,Non-Holiday,Far
158,4,2015-06-11,7445,430,1,0.0,0,0.0,Type D,Extended,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,6,June,11,24,0,17.313953488372093,No Promo,Non-Holiday,Far
189,1,2015-03-16,11774,1025,1,1.0,0,0.0,Type D,Basic,5760.0,7.0,2014.0,0,0.0,0.0,None,2015,3,March,16,12,0,11.486829268292682,Promo,Non-Holiday,Moderate
138,6,2015-03-21,2667,262,1,0.0,0,0.0,Type A,Extended,25360.0,10.0,2014.0,0,0.0,0.0,None,2015,3,March,21,12,1,10.179389312977099,No Promo,Non-Holiday,
391,6,2015-07-04,2590,326,1,0.0,0,0.0,Type A,Basic,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,July,4,27,1,7.9447852760736195,No Promo,Non-Holiday,Very Near
544,2,2015-02-24,10524,1468,1,0.0,0,0.0,Type A,Basic,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,2,February,24,9,0,7.168937329700272,No Promo,Non-Holiday,Very Near
949,6,2015-05-09,3054,357,1,0.0,0,0.0,Type A,Basic,870.0,3.0,2006.0,0,0.0,0.0,None,2015,5,May,9,19,1,8.554621848739496,No Promo,Non-Holiday,Very Near
439,6,2015-06-27,5272,687,1,0.0,0,0.0,Type A,Basic,1350.0,9.0,2009.0,0,0.0,0.0,None,2015,6,June,27,26,1,7.673944687045124,No Promo,Non-Holiday,Near
309,4,2015-04-30,10619,840,1,1.0,0,0.0,Type D,Basic,8740.0,0.0,0.0,1,37.0,2009.0,"Feb,May,Aug,Nov",2015,4,April,30,18,0,12.641666666666667,Promo,Non-Holiday,Moderate
864,5,2015-07-24,3490,562,1,0.0,0,0.0,Type A,Basic,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,July,24,30,0,6.209964412811388,No Promo,Non-Holiday,Near
391,1,2015-04-20,4958,657,1,0.0,0,0.0,Type A,Basic,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,4,April,20,17,0,7.546423135464232,No Promo,Non-Holiday,Very Near
82,2,2015-01-13,10453,941,1,1.0,0.0,0.0,Type A,Basic,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,January,13,3,0,11.108395324123274,Promo,Holiday,
598,1,2015-06-08,5308,762,1,0.0,0,0.0,Type C,Basic,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,June,8,24,0,6.965879265091863,No Promo,Non-Holiday,Very Near
998,3,2015-03-18,4178,498,1,1.0,0,0.0,Type A,Basic,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,March,18,12,0,8.389558232931726,Promo,Non-Holiday,Very Near
491,3,2015-01-21,4808,402,1,0.0,0.0,0.0,Type D,Extended,4680.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,1,January,21,4,0,11.960199004975124,No Promo,Holiday,Near
317,6,2015-01-17,5491,616,1,0.0,0.0,0.0,Type D,Basic,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,17,3,1,8.91396103896104,No Promo,Holiday,Near
244,2,2015-02-24,3423,413,1,0.0,0,0.0,Type D,Basic,710.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,2,February,24,9,0,8.288135593220339,No Promo,Non-Holiday,Very Near
166,1,2015-04-20,4522,722,1,0.0,0,0.0,Type A,Extended,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,April,20,17,0,6.2631578947368425,No Promo,Non-Holiday,Very Near
994,3,2015-04-22,3878,401,1,0.0,0,0.0,Type A,Basic,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,4,April,22,17,0,9.670822942643392,No Promo,Non-Holiday,Near
671,1,2015-02-16,9003,749,1,1.0,0,1.0,Type A,Extended,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,2,February,16,8,0,12.020026702269693,Promo,Non-Holiday,Near
159,3,2015-06-17,8529,700,1,1.0,0,0.0,Type D,Basic,8530.0,3.0,2013.0,0,0.0,0.0,None,2015,6,June,17,25,0,12.184285714285714,Promo,Non-Holiday,Moderate
95,3,2015-01-28,6894,805,1,1.0,0.0,0.0,Type A,Basic,1890.0,10.0,2014.0,0,0.0,0.0,None,2015,1,January,28,5,0,8.563975155279502,Promo,Holiday,Near
484,4,2015-02-26,5777,618,1,0.0,0,0.0,Type A,Extended,14300.0,3.0,2011.0,0,0.0,0.0,None,2015,2,February,26,9,0,9.34789644012945,No Promo,Non-Holiday,Far
1100,2,2015-02-17,7690,803,1,1.0,0,0.0,Type A,Basic,540.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,February,17,8,0,9.576587795765878,Promo,Non-Holiday,Very Near
756,5,2015-05-22,16495,2319,1,1.0,0,0.0,Type A,Extended,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,May,22,21,0,7.112979732643381,Promo,Non-Holiday,Very Near
640,4,2015-02-12,7904,671,1,0.0,0,0.0,Type D,Extended,8040.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,12,7,0,11.779433681073025,No Promo,Non-Holiday,Moderate
1024,4,2015-07-09,5450,716,1,0.0,0,0.0,Type C,Extended,1990.0,1.0,2012.0,0,0.0,0.0,None,2015,7,July,9,28,0,7.611731843575419,No Promo,Non-Holiday,Near
559,2,2015-03-17,7542,883,1,1.0,0,0.0,Type D,Basic,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,March,17,12,0,8.541336353340883,Promo,Non-Holiday,Near
746,5,2015-02-13,5968,533,1,0.0,0,0.0,Type D,Extended,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,February,13,7,0,11.196998123827392,No Promo,Non-Holiday,Near
966,4,2015-07-02,4807,591,1,1.0,0,1.0,Type A,Basic,760.0,2.0,2008.0,0,0.0,0.0,None,2015,7,July,2,27,0,8.133671742808799,Promo,Non-Holiday,Very Near
138,4,2015-04-16,8350,918,1,1.0,0,0.0,Type A,Extended,25360.0,10.0,2014.0,0,0.0,0.0,None,2015,4,April,16,16,0,9.095860566448803,Promo,Non-Holiday,
275,3,2015-05-27,5228,583,1,0.0,0,1.0,Type D,Basic,300.0,5.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,May,27,22,0,8.967409948542024,No Promo,Non-Holiday,Very Near
262,6,2015-04-04,21933,3458,1,0.0,0,0.0,Type B,Basic,1180.0,5.0,2013.0,0,0.0,0.0,None,2015,4,April,4,14,1,6.342683632157317,No Promo,Non-Holiday,Near
1060,1,2015-02-23,5627,739,1,0.0,0,0.0,Type A,Extended,3430.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,2,February,23,9,0,7.614343707713126,No Promo,Non-Holiday,Near
270,5,2015-02-13,8644,1145,1,0.0,0,0.0,Type A,Basic,1450.0,7.0,2014.0,0,0.0,0.0,None,2015,2,February,13,7,0,7.549344978165939,No Promo,Non-Holiday,Near
252,6,2015-06-20,8515,732,1,0.0,0,0.0,Type D,Extended,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2015,6,June,20,25,1,11.632513661202186,No Promo,Non-Holiday,
964,2,2015-03-10,5821,940,1,0.0,0,0.0,Type A,Basic,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,March,10,11,0,6.1925531914893615,No Promo,Non-Holiday,Very Near
585,2,2015-04-07,5586,862,1,0.0,0,1.0,Type D,Extended,440.0,4.0,2014.0,0,0.0,0.0,None,2015,4,April,7,15,0,6.4802784222737815,No Promo,Non-Holiday,Very Near
836,4,2015-07-09,5485,716,1,0.0,0,0.0,Type A,Basic,2720.0,9.0,2012.0,0,0.0,0.0,None,2015,7,July,9,28,0,7.660614525139665,No Promo,Non-Holiday,Near
582,4,2015-05-21,8305,954,1,1.0,0,0.0,Type A,Basic,120.0,0.0,0.0,0,0.0,0.0,None,2015,5,May,21,21,0,8.70545073375262,Promo,Non-Holiday,Very Near
1029,5,2015-05-15,4877,668,1,0.0,0,1.0,Type A,Basic,1590.0,3.0,2006.0,0,0.0,0.0,None,2015,5,May,15,20,0,7.300898203592815,No Promo,Non-Holiday,Near
697,5,2015-02-06,12527,1117,1,1.0,0,0.0,Type D,Basic,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,February,6,6,0,11.214861235452103,Promo,Non-Holiday,Near
655,1,2015-01-12,11651,899,1,1.0,0.0,0.0,Type D,Extended,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,January,12,3,0,12.95995550611791,Promo,Holiday,Very Near
879,3,2015-02-11,2930,316,1,0.0,0,0.0,Type D,Basic,2330.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,2,February,11,7,0,9.272151898734178,No Promo,Non-Holiday,Near
336,5,2015-03-13,10709,1607,1,0.0,0,0.0,Type A,Basic,190.0,7.0,2014.0,0,0.0,0.0,None,2015,3,March,13,11,0,6.663970130678282,No Promo,Non-Holiday,Very Near
535,1,2015-03-09,7806,962,1,0.0,0,0.0,Type A,Basic,3570.0,4.0,2007.0,0,0.0,0.0,None,2015,3,March,9,11,0,8.114345114345115,No Promo,Non-Holiday,Near
708,2,2015-07-28,5890,522,1,1.0,0,1.0,Type C,Extended,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,28,31,0,11.28352490421456,Promo,Non-Holiday,Far
433,3,2015-07-01,7640,802,1,1.0,0,0.0,Type A,Extended,30030.0,11.0,2010.0,0,0.0,0.0,None,2015,7,July,1,27,0,9.526184538653366,Promo,Non-Holiday,
543,6,2015-01-17,1371,142,1,0.0,0.0,0.0,Type C,Basic,1080.0,12.0,2012.0,0,0.0,0.0,None,2015,1,January,17,3,1,9.654929577464788,No Promo,Holiday,Near
